Feature,LightGBM_Gain,XGBoost_Gain,CatBoost_Gain,Abs_Correlation,LGBM_Norm,XGB_Norm,CB_Norm,Corr_Norm,Tree_Score,NN_Score,Combined_Score
ORIG_MonthlyCharges_mean_diff,1087.1062741041183,0.0,0.06476170721222242,0.2729972791410077,0.0008333683483404679,0.0,0.00865709288123885,0.4689943437040406,0.0031634870765264392,0.4689943437040406,0.1429127440647807
ORIG_MonthlyCharges_median_diff,1896.653376340866,0.0,0.039809143754579876,0.27299727914100774,0.0014539617048187283,0.0,0.005321531346859637,0.4689943437040407,0.0022584976838927883,0.4689943437040407,0.14227925148993714
price_sensitivity,255.0210979938507,0.0,0.026124451952419463,0.27299727914100774,0.00019549745621903487,0.0,0.003492215025808856,0.4689943437040407,0.001229237494009297,0.4689943437040407,0.14155876935701872
RFM_monetary,294.45027432441714,0.0,0.01535882868278641,0.2729972791410079,0.00022572359724844644,0.0,0.0020531084212805206,0.468994343704041,0.0007596106728429891,0.468994343704041,0.14123003058220238
GRP_InternetService_Artifact_Diff_std,46.45,0.0,0.003930072599061347,0.27244809665162556,3.560825717091508e-05,0.0,0.000525356803961226,0.4680508783259535,0.0001869883537107137,0.4680508783259535,0.14054615534538353
GRP_PaymentMethod_MonthlyCharges_median,1734.8929110527038,0.0005768286646343768,0.053490885635346264,0.2672681290474399,0.0013299572215449335,0.001525800704418727,0.007150453333903491,0.4591519782542116,0.0033354037532890503,0.4591519782542116,0.1400803761035658
CROSS_StreamingTV_StreamingMovies,2947.981881594658,0.0024073108332231643,1.4271216108911993,0.1807093185696353,0.002259903056512824,0.006367708108637283,0.19077206068429006,0.310448692127788,0.06646655728314672,0.310448692127788,0.1396611977365391
log_total,2006.4222184181212,0.0014355077641084791,0.333974169116544,0.24824016471094823,0.0015381097598895672,0.003797139240754604,0.04464436665484986,0.426462979762738,0.016659871885164677,0.426462979762738,0.13960080424843668
FREQ_StreamingTV,56.8444803237915,0.0005322817247360945,0.03170023280387254,0.26376764482805115,4.357659578291904e-05,0.0014079671839233813,0.004237563701659581,0.45313833846892054,0.001896369160455294,0.45313833846892054,0.13726895995299487
FREQ_StreamingMovies,198.0946166038513,0.001924269599840045,0.033352685852588035,0.2601923932691379,0.00015185799897101746,0.00508998961206011,0.004458457191661902,0.44699625249749486,0.00323343493423101,0.44699625249749486,0.13636228020321015
CROSS_Partner_Dependents,691.9230168104172,0.0010099734761752188,0.04953865209081805,0.2596902032712268,0.0005304235247591115,0.0026715354764298245,0.006622134141032195,0.44613351764084674,0.00327469771407371,0.44613351764084674,0.1361323436921056
COUNT_StreamingTV,29.00220422744751,1.5195338346529751e-05,0.0048442566410979,0.2637676448280508,2.2232894438199165e-05,4.019401145349088e-05,0.0006475613674777846,0.45313833846892,0.0002366627577898249,0.45313833846892,0.13610716547112886
COUNT_StreamingMovies,138.42640719413757,9.153950377367437e-05,0.016110644902466078,0.2601923932691379,0.00010611675148793668,0.0002421360932687762,0.00215360828645641,0.44699625249749486,0.0008339537104043742,0.44699625249749486,0.13468264334653152
sqrt_total,2347.472015786171,0.0021525039337575436,0.2842931338166408,0.2386269401432835,0.0017995562376671775,0.005693704595060462,0.038003199280772414,0.40994798752113865,0.015165486704500018,0.40994798752113865,0.1336002369494916
GRP_SeniorCitizen_TotalCharges_diff,9133.82629275322,0.0013093351619318128,0.3857401910760009,0.22868779987564533,0.007001929721998331,0.00346339326541975,0.05156424692802911,0.3928730899929634,0.020676523305149064,0.3928730899929634,0.13233549331149336
fiber_monthly_premium,18010.41737167835,0.006803491897881031,1.3507068051000857,0.1600792071397451,0.013806664661490615,0.017996284454542214,0.18055722695441814,0.27500729285433567,0.070786725356817,0.27500729285433567,0.13205289560607258
OnlineBackup,651.8742625951767,0.0010611676378175616,0.0985313263278064,0.24662016737294232,0.0004997224194960103,0.0028069519227423953,0.013171284088238023,0.4236799132401301,0.00549265281015881,0.4236799132401301,0.1309488309391502
WoE_Dependents,2575.9777463674545,0.0029422688763588666,0.15130685106294361,0.24036881998771925,0.001974727191802079,0.0077827545671351325,0.02022611076213976,0.4129404415009839,0.00999453084035899,0.4129404415009839,0.13087830403854647
SeniorCitizen,1872.5113674163817,0.008202513586729765,0.020301205083948684,0.2363617497835288,0.001435454603367586,0.02169691240391001,0.002713786056270812,0.4060565147948147,0.008615384354516135,0.4060565147948147,0.1278477234866057
risk_senior_alone_mtm,230.96964259147643,0.0006373001611791551,0.02266680583134565,0.24387520467593016,0.00017705977248808682,0.001685757131139929,0.0030300103541114126,0.4189642179678987,0.001630942419246476,0.4189642179678987,0.12683092508384214
GRP_SeniorCitizen_Artifact_Diff_std,0.0,0.0,0.1593671625006872,0.23636174978352884,0.0,0.0,0.021303581813660908,0.40605651479481475,0.007101193937886969,0.40605651479481475,0.1267877901949653
monthly_squared,352.6605096578598,0.0018434704281389714,0.05253586646048334,0.2403689499025524,0.00027034717162374705,0.004876263352155723,0.0070227900888154724,0.41294066468753765,0.004056466870864981,0.41294066468753765,0.12672172621586678
Dependents,1515.3470866680145,0.003475193586200476,0.012638637215435252,0.24036881998771925,0.001161654871157623,0.009192422545743442,0.0016894838165361912,0.4129404415009839,0.004014520411145753,0.4129404415009839,0.1266922967380972
ORIG_prob_Dependents,1295.0915873527526,0.00018591838306747377,0.07586618185765207,0.24036881998771925,0.0009928084887480182,0.0004917827723220888,0.010141495818422434,0.4129404415009839,0.0038753623598308472,0.4129404415009839,0.12659488610217676
FREQ_Dependents,855.6419654369354,0.0,0.08128620037862351,0.24036881998771925,0.0006559293681701963,0.0,0.010866022792368993,0.4129404415009839,0.00384065072017973,0.4129404415009839,0.12657058795442097
GRP_PaymentMethod_TotalCharges_median,35.720849704742434,0.0003853152127703652,0.0016879946748324555,0.24397440539487414,2.7383362812703433e-05,0.0010192181129572066,0.00022564455620625168,0.41913463935899276,0.0004240820106587206,0.41913463935899276,0.12603724921515894
GRP_SeniorCitizen_tenure_std,0.0,0.0,0.13435431415644788,0.23636174978353935,0.0,0.0,0.017959961630350577,0.40605651479483285,0.005986653876783526,0.40605651479483285,0.12600761215219833
total_minus_monthly,2828.2837912559507,0.0010292695485986769,0.30119217895246314,0.22383030401084844,0.0021681433065957496,0.002722576561419748,0.04026219784091925,0.3845281786725146,0.015050972569644916,0.3845281786725146,0.1258941344005058
COUNT_Dependents,1177.6147222280501,0.0,0.052319723422991106,0.24036881998771925,0.0009027515151206056,0.0,0.0069938969290803295,0.4129404415009839,0.0026322161480669785,0.4129404415009839,0.12572468375394205
GRP_gender_TotalCharges_diff,3769.0991880178453,0.0008637051214464009,0.37788310863257857,0.21841169453079312,0.0028893660535979897,0.002284633138937878,0.050513942737230685,0.37521930495449335,0.018562647309922183,0.37521930495449335,0.12555964460329352
GRP_SeniorCitizen_MonthlyCharges_mean,295.00360107421875,0.0,0.10878505848229643,0.2363617497835317,0.00022614777380832766,0.0,0.014541963081456603,0.40605651479481963,0.004922703618421643,0.40605651479481963,0.12526284697134102
TotalCharges,2392.8568074941636,0.001317115081474185,0.36171052125698167,0.2183653512090968,0.00183434791333535,0.0034839723514566703,0.04835205422212882,0.37513968967110145,0.017890124828973616,0.37513968967110145,0.12506499428161194
COUNT_SeniorCitizen,0.0,0.0,0.08001139041700187,0.2363617497835288,0.0,0.0,0.010695611159959088,0.4060565147948147,0.003565203719986363,0.4060565147948147,0.12431259704243484
GRP_SeniorCitizen_TotalCharges_median,0.0,0.0,0.0736489605306688,0.2363617497835312,0.0,0.0,0.009845106303812244,0.4060565147948188,0.003281702101270748,0.4060565147948188,0.12411414590933516
WoE_SeniorCitizen,382.1597541809082,0.0023220628732815384,0.010036813330782867,0.2363617497835288,0.0002929610938051123,0.006142214118300242,0.0013416821294026191,0.4060565147948147,0.002592285780502658,0.4060565147948147,0.12363155448479626
ORIG_prob_SeniorCitizen,0.0,0.0,0.05407232439214303,0.23636174978353103,0.0,0.0,0.007228177803177391,0.4060565147948185,0.00240939260105913,0.4060565147948185,0.12350352925918694
revenue_per_month_actual,10635.238697195053,0.001533101871609688,1.3589389008392074,0.15173674196426076,0.00815290235960795,0.004055290693867371,0.18165766146253404,0.26067539551029956,0.06462195150533645,0.26067539551029956,0.12343798470682538
ORIG_TotalCharges_std_diff,4717.089638400078,0.0,0.3207323737520275,0.21836535120909684,0.0036160891483833966,0.0,0.04287425500524001,0.3751396896711015,0.015496781384541136,0.3751396896711015,0.12338965387050925
GRP_SeniorCitizen_MonthlyCharges_median,0.0,0.0,0.032651107488511646,0.2363617497835317,0.0,0.0,0.004364672927430359,0.40605651479481963,0.0014548909758101197,0.40605651479481963,0.12283537812151296
ORIG_TotalCharges_mean_diff,3546.5307570934297,0.0015506751020438968,0.2788158196317052,0.2183653512090968,0.002718746593393821,0.004101774596314251,0.03727101324553823,0.37513968967110145,0.014697178145082099,0.37513968967110145,0.1228299316028879
ORIG_TotalCharges_median_diff,4053.2361418247224,0.0005624417797662317,0.29055764239886867,0.2183653512090968,0.0031071835287953134,0.0014877451769942695,0.03884061439822672,0.37513968967110145,0.014478514368005435,0.37513968967110145,0.12267686695893423
GRP_SeniorCitizen_tenure_mean,0.0,0.0,0.026214161923688965,0.2363617497835317,0.0,0.0,0.0035042071054973726,0.40605651479481963,0.001168069035165791,0.40605651479481963,0.12263460276306194
GRP_SeniorCitizen_Artifact_Diff_mean,0.0,0.0,0.026148030429233537,0.2363617497835317,0.0,0.0,0.0034953669047904997,0.40605651479481963,0.0011651223015968332,0.40605651479481963,0.12263254004956367
GRP_SeniorCitizen_TotalCharges_std,0.0,0.0,0.0205767719284821,0.23636174978355173,0.0,0.0,0.002750622759174553,0.4060565147948541,0.0009168742530581844,0.4060565147948541,0.12245876641559696
FREQ_SeniorCitizen,0.0,0.0,0.017113251650813253,0.2363617497835316,0.0,0.0,0.002287632853093533,0.4060565147948195,0.000762544284364511,0.4060565147948195,0.12235073543750101
GRP_SeniorCitizen_TotalCharges_mean,0.0,0.0,0.014475048534060352,0.2363617497835313,0.0,0.0,0.0019349681318492284,0.40605651479481897,0.0006449893772830761,0.40605651479481897,0.12226844700254384
GRP_SeniorCitizen_tenure_median,0.0,0.0,0.012480183437945807,0.2363617497835316,0.0,0.0,0.0016683023324747211,0.4060565147948195,0.0005561007774915737,0.4060565147948195,0.12220622498268996
GRP_SeniorCitizen_MonthlyCharges_diff,3849.5851432323457,0.0006824818905442953,0.16573753864140037,0.22483047109293147,0.00295106604481273,0.0018052697675930494,0.02215514889415587,0.38624641083120814,0.008970494902187216,0.38624641083120814,0.12215326968089349
GRP_SeniorCitizen_MonthlyCharges_std,0.0,0.0,0.010237589112914678,0.23636174978353103,0.0,0.0,0.001368521054271024,0.4060565147948185,0.000456173684757008,0.4060565147948185,0.12213627601777545
GRP_InternetService_MonthlyCharges_diff,4476.22997648716,0.0006930835545063019,0.5031140907400939,0.2038464725732405,0.003431447753690289,0.0018333128024368422,0.0672543328594496,0.3501970529585028,0.024173031138525574,0.3501970529585028,0.12198023768451874
Expected_TotalCharges,3523.5446858167647,0.0013500208035111428,0.18843771217302105,0.2209837998291904,0.002701125625958547,0.0035710130568543832,0.02518961971252848,0.3796380407021725,0.010487252798447137,0.3796380407021725,0.12123248916956474
GRP_Contract_tenure_std,102.04371519088745,0.0005469552008435131,0.5566536503093357,0.2004714589682728,7.822602482653894e-05,0.001446780789338018,0.0744112927353324,0.34439896480306564,0.025312099849832317,0.34439896480306564,0.12103815933580231
GRP_Partner_MonthlyCharges_mean,3.653890037536621,0.0,0.04212518682074111,0.22821209672725945,2.801047494743779e-06,0.0,0.0056311309668172,0.3920558580902236,0.001877977338103981,0.3920558580902236,0.11893134156373986
avg_monthly_charges,11489.745247316361,0.001547144609503448,1.1818767777288546,0.15173674196426076,0.008807961326043922,0.004092435899513224,0.1579886862069469,0.26067539551029956,0.05696302781083468,0.26067539551029956,0.11807673812067412
Partner,2.9566999435424806,0.0004647909023333341,0.005399219312829528,0.22821209672726317,2.2665862640880675e-06,0.0012294435586642182,0.0007217466167803916,0.39205585809023,0.0006511522539028994,0.39205585809023,0.11807256400480104
WoE_Partner,36.67207036018372,0.0003610933490563184,0.007033227867241659,0.22821209672726317,2.8112562160932488e-05,0.0009551475509634599,0.0009401745185947979,0.39205585809023,0.0006411448772397301,0.39205585809023,0.11806555884113681
ORIG_prob_Partner,10.072036075592042,0.0,0.00965677731712321,0.22821209672726317,7.721155022915299e-06,0.0,0.0012908803947033448,0.39205585809023,0.0004328671832420867,0.39205585809023,0.11791976445533847
GRP_Partner_TotalCharges_mean,3.2867580890655517,0.0,0.008780311609577244,0.2282120967272582,2.5196066155873317e-06,0.0,0.001173717871291452,0.3920558580902215,0.00039207915930234647,0.3920558580902215,0.11789121283857808
GRP_Partner_tenure_std,2.237019920349121,0.0,0.008690353224032383,0.22821209672726034,1.7148844051722596e-06,0.0,0.0011616925845497651,0.39205585809022514,0.0003878024896516458,0.39205585809022514,0.11788821916982369
COUNT_Partner,3.604840087890625,0.0,0.007538967891084804,0.22821209672726323,2.763446133684251e-06,0.0,0.0010077798759678314,0.3920558580902301,0.0003368477740338385,0.3920558580902301,0.11785255086889271
GRP_Partner_TotalCharges_median,1.2170260429382325,0.0,0.00648593279452699,0.22821209672726317,9.329639681516838e-07,0.0,0.0008670142440762616,0.39205585809023,0.00028931573601480445,0.39205585809023,0.11781927844227937
GRP_Partner_MonthlyCharges_std,10.82976016998291,0.0,0.00643003577681305,0.2282120967272594,8.302021210593851e-06,0.0,0.0008595421483739652,0.39205585809022353,0.0002892813898615197,0.39205585809022353,0.11781925439997011
GRP_Partner_TotalCharges_std,0.0,0.0,0.004881885400774366,0.22821209672725817,0.0,0.0,0.0006525914335700431,0.3920558580902214,0.00021753047785668105,0.3920558580902214,0.1177690287615661
GRP_Partner_tenure_median,0.0,0.0,0.0033178484619010838,0.22821209672726328,0.0,0.0,0.0004435170648980712,0.3920558580902302,0.0001478390216326904,0.3920558580902302,0.11772024474221193
GRP_Partner_MonthlyCharges_median,3.8495820999145507,0.0,0.0030932908323127234,0.22821209672726317,2.9510637118258044e-06,0.0,0.0004134990752523262,0.39205585809023,0.00013881671298805067,0.39205585809023,0.11771392912616065
GRP_Partner_Artifact_Diff_mean,3.3839801788330077,0.0,0.0026223515901987434,0.22821209672726328,2.5941364148367043e-06,0.0,0.00035054575088981594,0.3920558580902302,0.00011771329576821755,0.3920558580902302,0.1176991567341068
GRP_Partner_tenure_mean,2.9089920997619627,0.0,0.0019283346596786876,0.22821209672726317,2.2300137523462693e-06,0.0,0.0002577722696569047,0.39205585809023,8.666742780308365e-05,0.39205585809023,0.11767742462653116
GRP_Partner_Artifact_Diff_median,0.0,0.0,0.0005595265227820786,0.22821209672726328,0.0,0.0,7.47953271424395e-05,0.3920558580902302,2.49317757141465e-05,0.3920558580902302,0.11763420967006895
FREQ_Partner,2.156597948074341,0.0,0.0,0.22821209672726395,1.6532334628481999e-06,0.0,0.0,0.39205585809023136,5.510778209494e-07,0.39205585809023136,0.11761714318154406
GRP_Partner_Artifact_Diff_std,1.1297300338745118,0.0,0.0,0.22821209672726317,8.660434355201338e-07,0.0,0.0,0.39205585809023,2.8868114517337794e-07,0.39205585809023,0.11761695950387063
tenure_monthly_product,3556.586781549454,0.000835604639723897,0.0640549086733305,0.2209837998291904,0.0027264554740170097,0.0022103030346357993,0.008562610804361845,0.3796380407021725,0.004499789771004885,0.3796380407021725,0.11704126505035516
security_support_count,4055.346941900253,0.0027377662248909474,0.4773683941793189,0.19154182486420182,0.003108801653917507,0.007241813541149489,0.0638127483797749,0.32905834346305285,0.024721121191613963,0.32905834346305285,0.11602228787304562
DeviceProtection,483.02033989429475,0.0007461149361915886,0.04515188156709906,0.21845097800588048,0.00037028013954227895,0.001973588978869574,0.00603572773657983,0.3752867918088495,0.002793198951663894,0.3752867918088495,0.11454127680881956
CROSS_SeniorCitizen_Contract,1792.565601158142,0.0008234216715209186,1.1612697595606594,0.14758294441160907,0.0013741687173686782,0.0021780772064034283,0.15523402024820615,0.25353939927174696,0.052928755390659415,0.25353939927174696,0.11311194855498567
FREQ_MonthlyCharges,7210.301999545098,0.0005537271033972501,0.38100481133260605,0.18767208327935386,0.005527368953278041,0.001464693515109537,0.050931239800342254,0.3224103397884353,0.019307767422909943,0.3224103397884353,0.11023853913256755
monthly_cubed,370.1853792667389,0.00011571766808629035,0.09731810930450879,0.20096313544699523,0.000283781618640318,0.0003060910636118756,0.013009105960021458,0.3452436380107207,0.004532992880757884,0.3452436380107207,0.10674618641974673
GRP_Contract_MonthlyCharges_diff,3547.667670416832,0.000893257895950228,0.1363086796597473,0.1918003419910082,0.0027196181434907154,0.0023628047814377327,0.01822121360183596,0.32950246169970454,0.007767878842254802,0.32950246169970454,0.10428825369948971
GRP_PaymentMethod_TotalCharges_diff,5685.636318731308,0.0007690496393479406,0.42978599041315874,0.16990805945535903,0.0043585705106066585,0.0020342548028431055,0.057452117898456834,0.291892721733443,0.021281647737302196,0.291892721733443,0.10246496993614443
charge_growth_rate,3452.716321516037,0.0006514755426906049,0.152613118552639,0.17976447369965834,0.0026468290788968555,0.0017232531995943004,0.02040072751442793,0.3088255004934564,0.008256936597639696,0.3088255004934564,0.09842750576638472
GRP_PaymentMethod_Artifact_Diff_mean,46.22599802017212,9.36437281779945e-06,0.005242118291784859,0.1863350045525381,3.54365387617761e-05,2.4770209106883662e-05,0.0007007459639337279,0.32011331191351755,0.0002536509039341292,0.32011331191351755,0.09621154920680915
CROSS_SeniorCitizen_InternetService,3061.6691242694856,0.005152359697967767,0.16857361669410972,0.16356516889762684,0.002347054931092318,0.013628785354418681,0.02253426476644582,0.2809959838477381,0.012836701683985605,0.2809959838477381,0.09328448633311134
is_contract_end_risk,53.59830975532532,0.0006355300312861801,0.000455891612065589,0.17646969119205536,4.108810328727643e-05,0.0016810748648046975,6.094181576307577e-05,0.30316524496027697,0.0005943682612850166,0.30316524496027697,0.0913656312709826
GRP_InternetService_MonthlyCharges_std,36.207784271240236,0.0,0.05647905314427657,0.17255391937484368,2.7756643571998624e-05,0.0,0.0075498999325661585,0.2964381638725589,0.0025258855253793857,0.2964381638725589,0.09069956902953323
Is_Artifact_Loose,56.62329788208008,0.0005576539726462216,0.0014721580288308467,0.17047244056876537,4.3407038812711264e-05,0.0014750806893843082,0.0001967923536926905,0.292862297513516,0.00057176002729657,0.292862297513516,0.0882589212731624
GRP_Partner_TotalCharges_diff,4688.5638733386995,0.0006737718125805259,0.356524351318674,0.14392679082963938,0.003594221489001208,0.0017822302691986947,0.04765878721626235,0.247258328064545,0.017678412991487417,0.247258328064545,0.08655238751340469
MultipleLines,3954.1435904979708,0.0025269276928156616,0.8598107279092329,0.10968949407521084,0.003031219846311674,0.006684113134629314,0.1149361505774359,0.18844053115437898,0.04155049451945896,0.18844053115437898,0.08561750550993497
has_any_streaming,267.4305858850479,0.001589938986580819,0.12374980517480516,0.15483228757025674,0.0002050104860616421,0.004205633621285947,0.01654239215656922,0.2659933729804711,0.006984345421305602,0.2659933729804711,0.08468705368905526
GRP_Contract_tenure_diff,4256.032513141632,0.0006829515099525451,0.8862991226745092,0.1048426519882885,0.003262645861264224,0.0018065119832939118,0.11847701606151691,0.18011392243964836,0.041182057968691684,0.18011392243964836,0.08286161730997868
has_full_protection,54.00122041702271,0.0005615631525870413,0.0,0.1559012975211239,4.139697188703153e-05,0.0014854210727131827,0.0,0.2678298734096972,0.0005089393482000715,0.2678298734096972,0.08070521956664921
overpaying_flag,6.558879852294922,0.002930273909441894,0.11734450081670564,0.1439848346813493,5.027993122360625e-06,0.00775102603127432,0.01568615600796123,0.24735804421638505,0.00781407001078597,0.24735804421638505,0.07967726227246569
CLV_ratio,3231.919992733002,0.0008528868667781353,0.13209130370313765,0.14397182246150994,0.002477568100259606,0.0022560171883004676,0.017657451203605314,0.2473356899368007,0.007463678830721796,0.2473356899368007,0.07942528216254545
GRP_PaymentMethod_TotalCharges_mean,76.66927213668824,0.0005809889291413129,0.004989486920351576,0.15299989098522102,5.8774147671691454e-05,0.0015368052451158764,0.0006669751857785788,0.26284541620775737,0.0007541848595220489,0.26284541620775737,0.07938155426399264
PaymentMethod,86.31111359596252,0.0005769362673163414,0.0017187141506849473,0.15109748319930788,6.616551839899027e-05,0.0015260853300935677,0.00022975101613706406,0.25957718403409186,0.0006073339548765406,0.25957718403409186,0.07829828897864113
streaming_count,2995.1396255016325,0.0026667409110814333,0.22402849838563252,0.12744388045502286,0.0022960538653963485,0.007053940641471716,0.029947257446648355,0.21894159260916005,0.013099083984505475,0.21894159260916005,0.07485183657190184
risk_new_expensive,9.90509204864502,0.0005836609110701829,0.0031715319244120807,0.1405042425516234,7.593176856183809e-06,0.0015438730490570142,0.00042395803982554336,0.24137857794947365,0.0006584747552462471,0.24137857794947365,0.07287450571351448
Is_Artifact_Strict,43.944903421401975,0.00047568128793500363,0.002999307418741897,0.13764408321899763,3.3687867004958175e-05,0.0012582503067355042,0.00040093573843490247,0.23646498117915218,0.0005642913040584549,0.23646498117915218,0.07133449826658657
Artifact_Abs_Diff,7979.570239043236,0.0006446889718063175,0.3850741152232278,0.10967559861572519,0.006117084804848909,0.0017053016738281584,0.0514752085012855,0.18841665951755374,0.019765864993320854,0.18841665951755374,0.07036110335059072
GRP_InternetService_tenure_std,72.91240234375,0.0,0.002261336115324642,0.13228495093184622,5.589415658999959e-05,0.0,0.00030228660776210353,0.22725828601448173,0.00011939358811736771,0.22725828601448173,0.06826106131602667
CROSS_OnlineSecurity_TechSupport,3256.929836988449,0.0012199844233691693,0.36940980206256,0.10712925877834979,0.002496740478430812,0.0032270467934121068,0.04938126410435459,0.18404218741792341,0.018368350458732502,0.18404218741792341,0.06807050154648978
FREQ_tenure,8120.594844627381,0.0009204020141623914,1.1256345022480099,0.058366968159383414,0.006225193317724411,0.002434605156884047,0.150470437790574,0.10027124816788244,0.05304341208839416,0.10027124816788244,0.06721176291224064
GRP_PaymentMethod_MonthlyCharges_diff,5188.684459662438,0.0006661021849140525,0.2429655662070173,0.1126389017354983,0.0039776105622904324,0.001761942922168963,0.032478690944700225,0.19350745165375038,0.012739414809719874,0.19350745165375038,0.06696982586292903
ORIG_prob_MultipleLines,456.22752752304075,0.002628853463102132,0.06631751804833438,0.11505861187334829,0.0003497409500213384,0.006953722503297033,0.008865067616520646,0.19766438087892704,0.005389510356613006,0.19766438087892704,0.06307197151330722
FREQ_TotalCharges,14727.729017806054,0.0006529421079903841,1.0259725049852872,0.05396106527202833,0.011290177877493788,0.0017271324908027176,0.13714801001383484,0.09270214879963733,0.050055106794043784,0.09270214879963733,0.06284921939572184
WoE_MultipleLines,767.8289140224457,0.0014675404876470567,0.033023190637620395,0.11521043713150533,0.0005886124743546972,0.0038818707305993253,0.004414411554159618,0.19792520834039887,0.0029616315863712135,0.19792520834039887,0.06145070461257951
CROSS_InternetService_OnlineSecurity,281.8470654964447,0.0006861912668682634,0.03880722876119965,0.11558117984283829,0.00021606206224036918,0.0018150816395665966,0.005187599251333263,0.19856212397242187,0.0024062476510467432,0.19856212397242187,0.061253010547459276
is_high_value,10.165422058105468,0.0006084966997150331,0.017074996759906223,0.11603421358904079,7.792744088178952e-06,0.001609567537095549,0.00228251908821611,0.19934041108628822,0.001299959789799946,0.19934041108628822,0.06071209517874642
GRP_Contract_TotalCharges_diff,6728.74657034874,0.0010125667555257677,1.6974158119020764,0.006322197988062027,0.005158211804410995,0.002678395099923623,0.22690393713009485,0.010861189186602277,0.07824684801147648,0.010861189186602277,0.05803115036401422
CROSS_InternetService_TechSupport,272.28792741298673,0.0005748700816184283,0.011448651097762521,0.11048568113118717,0.00020873409136398468,0.0015206199505335314,0.0015304111053379076,0.18980833682247283,0.001086588382411808,0.18980833682247283,0.05770311291443011
COUNT_MultipleLines,2904.97923579216,0.005129631981253624,1.1856742308769308,0.02664754753445193,0.0022269375178526497,0.013568667041480386,0.1584963149590321,0.045779024269276006,0.058097306506121715,0.045779024269276006,0.054401821835068004
Artifact_Diff_Bin_10,19.662379932403564,0.0005756386613938958,0.07052703419996618,0.09673196673112339,1.5073048034989577e-05,0.001522652962474007,0.009427779346622688,0.16618021027539842,0.003655168452377228,0.16618021027539842,0.05241268099928358
tenure_mod_12,3888.440592241287,0.0007696521002799273,0.7567091263457791,0.04562858957812346,0.002980852370341293,0.002035848404844477,0.10115392988929989,0.07838741283674044,0.03539021022149522,0.07838741283674044,0.04828937100606879
Artifact_Diff_Bin_20,78.24112920761108,0.0005354960158001631,0.0072520234014836395,0.08925173195993272,5.997912271619828e-05,0.0014164694790942903,0.0009694222537683947,0.15332957744746217,0.000815290285192961,0.15332957744746217,0.04656957643387372
fiber_tenure_interaction,2122.885608005524,0.0020930770318955184,1.2177827849555947,0.006035552947348725,0.0016273898099955888,0.005536511282242046,0.1627884614589751,0.010368748737494668,0.056650787517070915,0.010368748737494668,0.04276617588319804
GRP_InternetService_Artifact_Diff_diff,3394.113284897804,0.000965615501627326,0.25524859057458316,0.06370734834363534,0.0026019043857020527,0.0025542017984048902,0.03412063782025247,0.10944572824887117,0.013092248001453139,0.10944572824887117,0.041998292075678546
fiber_full_bundle,62.38610992431641,0.0005139128013979643,0.0014131234910288385,0.08066022106342444,4.7824771713197754e-05,0.0013593785511332654,0.0001889008465204315,0.13856983322212585,0.0005320347231222983,0.13856983322212585,0.04194337427282336
internet_service_count,529.1843727111816,0.0006006276584230363,0.048758498549974924,0.07413888521241516,0.00040566917619653663,0.0015887527102976485,0.006517846253089802,0.127366536115498,0.002837422713194662,0.127366536115498,0.040196156733885664
has_no_protection,2861.6358757972716,0.003979528602212667,0.353892170315055,0.04582795995355956,0.002193710789987213,0.010526466378641708,0.047306927507655694,0.07872992020046177,0.020009034892094872,0.07872992020046177,0.03762530048460494
FREQ_MultipleLines,2481.1467699050904,0.0033156896941363813,0.664059164076582,0.02664754753445204,0.001902030403908842,0.008770510172468469,0.08876884365030806,0.04577902426927619,0.03314712807556179,0.04577902426927619,0.036936696933676114
is_second_year,158.18418731689454,0.0008950567338615656,0.062487761428810865,0.05966244660264915,0.00012126293266635486,0.0023675629849052976,0.008353120662140523,0.10249680903864966,0.0036139821932373918,0.10249680903864966,0.033278830246861076
CROSS_InternetService_StreamingTV,3280.8460570335387,0.0026694506872445346,0.7878276415338277,0.002390072888643372,0.0025150744916476414,0.0070611084169863005,0.1053137318448965,0.004106014057506922,0.038296638251176816,0.004106014057506922,0.028039450993075848
Artifact_Ratio,3031.4448813676836,0.0007559904479421675,0.32329348328340385,0.03109581237222512,0.0023238852300364824,0.001999711229217655,0.043216614156142176,0.053420899143551345,0.015846736871798772,0.053420899143551345,0.027118985553324544
InternetService,16.53227014541626,0.0038184236735105516,0.0005941496200245289,0.04157077628583061,1.2673526952788454e-05,0.010100319016747294,7.942360798256361e-05,0.07141631228994913,0.003397472050560882,0.07141631228994913,0.023803124122377353
PhoneService,509.642138004303,0.003583070542663336,0.08222175319057894,0.034843024310695414,0.00039068823068228657,0.00947777371889624,0.01099108384985257,0.059858403610015584,0.0069531819331437,0.059858403610015584,0.022824748436205262
GRP_SeniorCitizen_Artifact_Diff_diff,1159.2419117212296,0.0006713368115015328,0.06894934210455055,0.0359064008264128,0.0008886670423223417,0.0017757893161230653,0.009216879609788205,0.06168522610681258,0.003960445322744537,0.06168522610681258,0.02127787955796495
FREQ_PhoneService,0.0,0.0,0.10442516377626984,0.034843024310696497,0.0,0.0,0.013959149331676853,0.059858403610017444,0.0046530497772256174,0.059858403610017444,0.021214655927063165
GRP_PaymentMethod_Artifact_Diff_diff,3229.0400322914124,0.0006826926954090595,0.13657260342177352,0.030785432785062277,0.002475360341980894,0.0018058273789443437,0.018256493902800534,0.0528876840461753,0.007512560541241924,0.0528876840461753,0.021125097592721936
